Term	fdr	es	nes
peptide biosynthetic process (GO:0043043)	0.9417116985082842	0.16991967854550705	0.7463343864196564
receptor metabolic process (GO:0043112)	0.9421701176418186	0.21249910371443612	0.7440878857141969
regulation of plasma membrane bounded cell projection organization (GO:0120035)	0.9423986760997157	0.25333595950419735	0.7444865500858001
regulation of telomere maintenance via telomerase (GO:0032210)	0.942852122349619	0.2034385631125347	0.7447139771601601
protein depolymerization (GO:0051261)	0.9457114528293096	0.24855594121917868	0.7407244273675615
modulation by symbiont of entry into host (GO:0052372)	0.9458025259678458	0.26816928048629013	0.7388764008283142
intracellular protein transport (GO:0006886)	0.945834222319479	0.15727807791829307	0.7382667056665752
Fc-epsilon receptor signaling pathway (GO:0038095)	0.9464030928585994	0.18374833591496276	0.7389976033035122
protein acetylation (GO:0006473)	0.9466688116652633	0.2164819433144712	0.7393755917378529
miRNA metabolic process (GO:0010586)	0.9470202071630593	0.2590045155520748	0.7330272810550047
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	0.9475239854874404	0.20027964502033366	0.7332138233355884
regulation of lipid biosynthetic process (GO:0046890)	0.9477570103447934	0.24144798574460113	0.7225703155883642
positive regulation of nervous system development (GO:0051962)	0.9478103301818239	0.2335976904703025	0.7335787432332567
positive regulation of double-strand break repair via nonhomologous end joining (GO:2001034)	0.9478402076471147	0.2681436239977233	0.734211218591846
muscle cell differentiation (GO:0042692)	0.9480846108044897	0.25157904622488786	0.7358190244906312
axonal transport (GO:0098930)	0.9481922460455429	0.22158688669881627	0.7227676440759417
phospholipid transport (GO:0015914)	0.9483665253300476	0.2122025773641133	0.7246450504825197
nucleic acid metabolic process (GO:0090304)	0.9483740826157149	0.19215494683657752	0.7310944477653314
protein K63-linked ubiquitination (GO:0070534)	0.9484127651437614	0.21399740244710233	0.723923649828992
histone H4 acetylation (GO:0043967)	0.9484443222281286	0.20569088877191838	0.7343232655882896
regulation of cell-substrate adhesion (GO:0010810)	0.9485773773115271	0.22159638729847383	0.7230998288379918
regulation of protein targeting to membrane (GO:0090313)	0.9488692524800229	0.23885155741502764	0.7345680781770753
histone H4-K5 acetylation (GO:0043981)	0.9490367193230597	0.27282462843818267	0.7247024977626498
histone H4-K8 acetylation (GO:0043982)	0.9490367193230597	0.27282462843818267	0.7247024977626498
protein processing (GO:0016485)	0.9492024943257632	-0.20400669005138702	-0.8070585546144136
wound healing, spreading of cells (GO:0044319)	0.949770334824559	0.24542923052613794	0.720071792790213
lipid transport (GO:0006869)	0.9498465920593798	0.19316094942309328	0.7260091379265315
positive regulation of amyloid precursor protein catabolic process (GO:1902993)	0.9498833593022198	0.24790731238724656	0.7253386919732515
cellular zinc ion homeostasis (GO:0006882)	0.9499349064607812	0.26634987063439974	0.7292257428315873
regulation of muscle cell differentiation (GO:0051147)	0.9501081372752114	0.2341404584619582	0.7284947106017859
histone H4-K16 acetylation (GO:0043984)	0.9501116982794584	0.2622168847388287	0.7265136130123517
synaptic vesicle membrane organization (GO:0048499)	0.9503984855382818	0.24647651417960456	0.7269223119276829
regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	0.9505361383786186	-0.2846149948143407	-0.8054989873535614
ncRNA processing (GO:0034470)	0.950626082564734	0.1632863521625989	0.7273768476180801
DNA geometric change (GO:0032392)	0.9507648092384452	-0.2385563065344874	-0.8038020122629859
peptidyl-asparagine modification (GO:0018196)	0.9508315880396718	0.2154206481661433	0.717142852686148
intracellular protein transmembrane transport (GO:0065002)	0.950846061683274	-0.22164379817750002	-0.8044941802428377
stress-activated MAPK cascade (GO:0051403)	0.9514911774888186	0.19239468392626813	0.7172088243180411
vesicle cytoskeletal trafficking (GO:0099518)	0.9514997609279388	-0.255476975320471	-0.8026321482821689
regulation of neuron migration (GO:2001222)	0.9519919483161325	0.23924648043383648	0.7145589558556971
platelet aggregation (GO:0070527)	0.9520252382155208	0.22026133158787012	0.7174025815531195
poly(A)+ mRNA export from nucleus (GO:0016973)	0.9521927617224833	0.26414528984744656	0.7149678674520179
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	0.9525351114396235	0.22938104414638394	0.7133739257278389
regulation of ubiquitin protein ligase activity (GO:1904666)	0.9529805024261473	-0.2609301825266244	-0.8010183614188326
maturation of SSU-rRNA (GO:0030490)	0.9533503582681132	0.21366252888312837	0.711807562808388
membrane lipid metabolic process (GO:0006643)	0.9534134516457368	-0.2802281255019228	-0.7983318696301334
beta-catenin-TCF complex assembly (GO:1904837)	0.9534308481872725	-0.25098212234214917	-0.7999819273632679
small GTPase mediated signal transduction (GO:0007264)	0.9539829721871538	-0.19140816098561717	-0.7987878092306026
carbohydrate derivative biosynthetic process (GO:1901137)	0.9542393799952182	0.24256200625127886	0.7095164900893898
homotypic cell-cell adhesion (GO:0034109)	0.9543639177491448	0.212689580629303	0.7078165452978455
protein N-linked glycosylation via asparagine (GO:0018279)	0.9544958121070878	0.2166719368536573	0.7100478805273055
purine nucleotide metabolic process (GO:0006163)	0.9547541080476689	0.24166583148759063	0.7081763708517264
rRNA modification (GO:0000154)	0.9549295670769122	-0.26241135952003514	-0.7958592484710284
mitotic G1 DNA damage checkpoint signaling (GO:0031571)	0.9554387923867831	-0.20894654750417452	-0.7923429196370967
protein targeting to mitochondrion (GO:0006626)	0.9555427078120493	-0.2141984479498566	-0.7946517844499668
negative regulation of cell death (GO:0060548)	0.955650770485878	-0.1932890359040606	-0.7962011965999451
limb development (GO:0060173)	0.9558800939268381	-0.2606059008726196	-0.7928459896695121
tumor necrosis factor-mediated signaling pathway (GO:0033209)	0.9566718048235062	-0.1908971847759349	-0.7931770423446284
regulation of glycogen biosynthetic process (GO:0005979)	0.9567070858313417	-0.2619918906819613	-0.7908263935850888
regulation of SMAD protein signal transduction (GO:0060390)	0.9572075818121613	0.24081150100155158	0.7041892093371457
protein localization to centrosome (GO:0071539)	0.9580867559112781	0.24518942202422653	0.7025661533823996
smoothened signaling pathway (GO:0007224)	0.9594069540471111	0.23112088567969263	0.6987203756510607
positive regulation of neutrophil migration (GO:1902624)	0.9595143128680416	-0.27567625690815445	-0.7765417287188418
glutamate metabolic process (GO:0006536)	0.9599997692655797	0.25430000610020576	0.6988248641753425
negative regulation of RNA splicing (GO:0033119)	0.9600573301203714	-0.26525170709358015	-0.7787151599871297
proteoglycan biosynthetic process (GO:0030166)	0.9604378804398406	-0.2635096655561459	-0.7877355771316822
cellular senescence (GO:0090398)	0.9604598183574936	0.23743727880344656	0.6991881768211551
regulation of secretion by cell (GO:1903530)	0.9605184104380947	-0.2162858374359633	-0.7800736372922311
receptor clustering (GO:0043113)	0.9605327323180405	-0.26228433135995727	-0.772519220438076
regulation of exit from mitosis (GO:0007096)	0.9607213831378624	-0.22535291663812373	-0.7766385502857304
regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045091)	0.9609633224717088	-0.27766494120646135	-0.7789894062367118
cellular response to metal ion (GO:0071248)	0.9612534732070217	-0.19169286956276274	-0.7820752494340065
very long-chain fatty acid metabolic process (GO:0000038)	0.9613021298940545	-0.2586406090002916	-0.7811635481865102
positive regulation of neural precursor cell proliferation (GO:2000179)	0.96139932989979	-0.28748078655232445	-0.7744978669561812
cellular response to interleukin-12 (GO:0071349)	0.961402658355271	-0.2290304120962369	-0.7665298422803845
mRNA methylation (GO:0080009)	0.9614668659992951	-0.2971151541486012	-0.7770892859195724
regulation of Golgi organization (GO:1903358)	0.9614760949796376	-0.2652079171831479	-0.7683645497748894
negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)	0.9615884072570721	-0.2460265168324793	-0.7726775239062328
interleukin-12-mediated signaling pathway (GO:0035722)	0.9615934980990622	-0.23043974785237986	-0.7734674682137331
negative regulation of smoothened signaling pathway (GO:0045879)	0.961604528464565	-0.24755238454497674	-0.7673206974130874
regulation of purine nucleotide metabolic process (GO:1900542)	0.9617536562116985	-0.21723153273681833	-0.7699431448776715
ncRNA catabolic process (GO:0034661)	0.9618241314642123	-0.23054182051608416	-0.7800958876591649
regulation of cellular biosynthetic process (GO:0031326)	0.9618822412989481	-0.24531562929362014	-0.7825146200436826
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	0.961893094326759	-0.16360500039377332	-0.7849973015094693
cellular nitrogen compound biosynthetic process (GO:0044271)	0.9619056884628138	-0.2359780947218246	-0.7833145565592945
protein targeting to peroxisome (GO:0006625)	0.9619687836188787	-0.24133524182054153	-0.7708050430037071
response to peptide (GO:1901652)	0.9625388780017015	-0.24538697464221002	-0.7685365905694781
positive regulation of transcription by RNA polymerase I (GO:0045943)	0.9626458748085549	-0.26112985753520335	-0.7853814377916
establishment of protein localization to mitochondrion (GO:0072655)	0.9628888125011149	-0.21508443174281133	-0.7835591973013325
regulation of carbohydrate catabolic process (GO:0043470)	0.963293950592942	-0.21441294388620957	-0.7642679594566043
organelle fission (GO:0048285)	0.9636251556208928	-0.23764131511578304	-0.7621828602096642
termination of RNA polymerase II transcription (GO:0006369)	0.9642795145080308	-0.2257269328938895	-0.7626388689513978
lysosome organization (GO:0007040)	0.9648572059930743	0.21085097513640677	0.6883139104985629
protein targeting (GO:0006605)	0.9652689142327094	0.16424609337776003	0.6887166495491368
response to light stimulus (GO:0009416)	0.9658851241811015	0.20318858301767162	0.6888614269896117
cytoplasmic translational initiation (GO:0002183)	0.9661701645634646	0.2383799586934357	0.6902472584311561
glycolipid biosynthetic process (GO:0009247)	0.9662065960358199	0.20779235066044857	0.6893181889891958
regulation of DNA repair (GO:0006282)	0.9664306667644177	0.2004075968988524	0.6856255419041138
protein palmitoylation (GO:0018345)	0.9667405868284056	0.21641428794586554	0.6844263451699186
regulation of stem cell differentiation (GO:2000736)	0.9667837357477364	-0.19319984813240942	-0.7589671479816184
regulation of filopodium assembly (GO:0051489)	0.9688349863669828	-0.22018937979504064	-0.7492953640357044
mitotic G2 DNA damage checkpoint signaling (GO:0007095)	0.9693965041786764	-0.2216589387696702	-0.7537736056907022
Fc receptor signaling pathway (GO:0038093)	0.9696328639131088	-0.17709890673650594	-0.7526274994406342
chaperone-mediated protein complex assembly (GO:0051131)	0.9696709094254433	-0.24777446878883472	-0.7497049644654962
protein methylation (GO:0006479)	0.9700896022891302	-0.22110033964865394	-0.7542658207707345
protein import into mitochondrial matrix (GO:0030150)	0.970253447824123	-0.26282269976974143	-0.7471888325215755
regulation of cell division (GO:0051302)	0.9704177301877042	-0.20186199427643653	-0.7501419773997496
regulation of gene silencing by miRNA (GO:0060964)	0.9704223902182154	-0.19498729696675116	-0.7550861422024817
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	0.9712648433138821	-0.18693706081575137	-0.7454686795902862
COPII-coated vesicle budding (GO:0090114)	0.9713490992204811	0.18160152330716192	0.6774157990787799
fatty acid transmembrane transport (GO:1902001)	0.9713609877154358	-0.25531062251029124	-0.7504226174587332
maturation of 5.8S rRNA (GO:0000460)	0.9717442315555053	-0.2416655276719929	-0.7312006185445148
protein lipidation (GO:0006497)	0.9725248748130269	0.1845598636492413	0.6748369967089276
negative regulation of DNA recombination (GO:0045910)	0.9725841680012184	-0.19137670381443728	-0.731582691845552
tRNA modification (GO:0006400)	0.9725920179143178	0.17103623455005204	0.6729085464465169
ceramide metabolic process (GO:0006672)	0.9726391922075013	0.1909045857802676	0.673843101651935
histone lysine methylation (GO:0034968)	0.9726705538536174	-0.218396808671376	-0.7433845684610406
mitochondrial fusion (GO:0008053)	0.9728106967243961	-0.24730788670424028	-0.7324248948597409
tRNA export from nucleus (GO:0006409)	0.973687905088022	-0.21532680694779144	-0.7327342147263632
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)	0.973687905088022	-0.21532680694779144	-0.7327342147263632
presynaptic endocytosis (GO:0140238)	0.9759438060852186	-0.2565652478269268	-0.7330171000791988
protein localization to microtubule organizing center (GO:1905508)	0.9762362528574426	-0.2747006111337197	-0.7393581053399612
second-messenger-mediated signaling (GO:0019932)	0.9765397863872419	-0.20503492557303055	-0.7380857599536244
extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	0.97671555503419	0.2065685586160294	0.6661961900854577
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	0.9767161700230992	-0.17484808648240716	-0.733444394684515
